,datetime,Demand (MW),Temperature,dewpoint,humidity,precipitation,precipprob,snow,snowdepth,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,severerisk,freezingrain,ice,rain,snow.1,Clear,Freezing Drizzle/Freezing Rain,Ice,Overcast,Partially cloudy,Rain,Snow
5574,2020-08-20 06:00:00,503.9,61.1,56.0,83.49,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1015.9,0.0,9.9,6.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5575,2020-08-20 07:00:00,536.3,62.1,56.0,80.59,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1016.1,0.0,9.9,46.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5576,2020-08-20 08:00:00,560.6,65.9,56.9,72.73,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.7,0.0,9.9,190.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5577,2020-08-20 09:00:00,593.8,70.1,57.8,65.16,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.5,0.0,9.9,349.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5578,2020-08-20 10:00:00,632.8,74.0,59.0,59.41,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1016.6,0.0,9.9,631.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5579,2020-08-20 11:00:00,661.9,77.0,59.0,53.83,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.5,0.0,9.9,809.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5580,2020-08-20 12:00:00,699.5,80.1,60.2,50.73,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1016.0,13.6,9.9,919.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5581,2020-08-20 13:00:00,723.3,81.0,59.0,47.24,0.0,0.0,0.0,0.0,18.3,11.4,1015.1,0.0,9.9,968.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5582,2020-08-20 14:00:00,744.9,82.1,59.0,45.49,0.0,0.0,0.0,0.0,17.2,6.9,1014.6,0.0,9.9,952.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5583,2020-08-20 15:00:00,766.3,83.0,60.2,46.08,0.0,0.0,0.0,0.0,15.410435503940272,6.3,1013.8,0.0,9.9,867.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5584,2020-08-20 16:00:00,772.7,82.1,59.0,45.49,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1013.3,0.0,9.9,728.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5585,2020-08-20 17:00:00,765.8,82.1,59.0,45.49,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1012.7,27.3,9.9,165.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5586,2020-08-20 18:00:00,737.8,81.0,60.2,49.26,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1012.7,0.0,9.9,86.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5587,2020-08-20 19:00:00,708.2,79.1,62.1,56.07,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1012.7,0.0,9.9,27.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5588,2020-08-20 20:00:00,695.2,73.1,62.1,68.31,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1013.0,0.0,9.9,9.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5589,2020-08-20 21:00:00,649.2,72.0,63.0,73.32,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.5,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5590,2020-08-20 22:00:00,597.3,69.2,62.1,78.13,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.9,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5591,2020-08-20 23:00:00,546.3,70.1,61.1,73.14,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.8,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5592,2020-08-21 00:00:00,521.3,69.2,60.2,73.05,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1013.4,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5593,2020-08-21 01:00:00,494.7,68.0,60.2,76.07,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1013.3,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5594,2020-08-21 02:00:00,483.8,66.8,60.2,79.18,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1013.2,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5595,2020-08-21 03:00:00,470.8,66.8,60.2,79.18,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1013.0,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5596,2020-08-21 04:00:00,473.4,66.8,59.0,75.92,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1012.9,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5597,2020-08-21 05:00:00,491.3,66.8,59.0,75.92,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1013.0,50.0,9.9,0.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5598,2020-08-21 06:00:00,523.5,65.0,59.0,80.81,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1013.3,27.3,9.9,4.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5599,2020-08-21 07:00:00,546.3,65.9,59.0,78.32,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1013.8,0.0,9.9,41.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5600,2020-08-21 08:00:00,580.3,68.0,60.2,76.07,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1014.1,88.9,9.9,141.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5601,2020-08-21 09:00:00,608.3,73.1,62.1,68.31,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1014.2,0.0,9.9,294.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5602,2020-08-21 10:00:00,653.7,75.8,63.0,64.41,0.0,0.0,0.0,0.0,15.410435503940272,8.1,1014.2,0.0,9.9,529.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5603,2020-08-21 11:00:00,692.6,79.1,64.1,60.27,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1014.2,0.0,9.9,710.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5604,2020-08-21 12:00:00,722.8,81.0,65.9,60.31,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1013.9,0.0,9.9,784.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5605,2020-08-21 13:00:00,737.0,81.0,65.9,60.31,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1013.6,27.3,9.9,587.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5606,2020-08-21 14:00:00,753.7,81.0,66.8,62.22,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1013.0,0.0,9.9,628.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5607,2020-08-21 15:00:00,759.7,81.0,66.8,62.22,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1012.6,0.0,9.9,514.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5608,2020-08-21 16:00:00,756.0,81.0,66.8,62.22,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1012.6,0.0,9.9,368.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5609,2020-08-21 17:00:00,736.3,81.0,66.8,62.22,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1012.3,0.0,9.9,240.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5610,2020-08-21 18:00:00,702.0,80.1,68.0,66.69,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1012.4,27.3,9.9,124.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5611,2020-08-21 19:00:00,694.1,78.2,68.0,70.98,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1012.5,0.0,9.9,47.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5612,2020-08-21 20:00:00,681.0,77.0,68.0,73.8,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1012.5,0.0,9.9,15.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5613,2020-08-21 21:00:00,651.3,74.9,66.8,75.94,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1013.4,27.3,9.9,0.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5614,2020-08-21 22:00:00,598.9,72.0,64.1,76.37,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1013.6,27.3,9.9,0.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5615,2020-08-21 23:00:00,551.7,70.1,64.1,81.46,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.3,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5616,2020-08-22 00:00:00,522.3,69.2,64.1,84.0,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.0,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5617,2020-08-22 01:00:00,497.4,69.2,64.1,84.0,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1012.8,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5618,2020-08-22 02:00:00,478.5,68.0,64.1,87.47,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1012.6,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5619,2020-08-22 03:00:00,462.9,66.8,64.1,91.04,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.0,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5620,2020-08-22 04:00:00,465.6,66.8,64.1,91.04,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1012.7,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5621,2020-08-22 05:00:00,462.0,66.8,63.0,87.41,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1012.9,0.0,8.1,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5622,2020-08-22 06:00:00,471.6,66.8,64.1,91.04,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.3,0.0,6.2,4.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5623,2020-08-22 07:00:00,492.1,68.0,65.0,90.26,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.7,0.0,6.8,25.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5624,2020-08-22 08:00:00,519.3,70.1,65.9,86.73,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1014.3,36.3,8.1,86.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5625,2020-08-22 09:00:00,561.7,73.1,66.8,80.66,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1014.5,0.0,8.1,181.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5626,2020-08-22 10:00:00,603.1,75.8,69.2,79.87,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1014.8,0.0,8.7,329.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5627,2020-08-22 11:00:00,655.3,79.1,66.8,66.21,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1014.9,50.0,9.9,577.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5628,2020-08-22 12:00:00,710.5,83.0,66.8,58.19,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1014.1,50.0,9.9,906.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5629,2020-08-22 13:00:00,725.3,84.8,66.8,54.92,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1013.7,0.0,9.9,953.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5630,2020-08-22 14:00:00,713.6,84.8,66.8,54.92,0.0,0.0,0.0,0.0,15.410435503940272,10.3,1013.5,50.0,9.9,617.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5631,2020-08-22 15:00:00,696.9,78.2,68.0,70.98,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1013.8,68.1,9.9,89.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5632,2020-08-22 16:00:00,692.1,77.0,69.2,76.85,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1013.5,36.3,9.9,184.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5633,2020-08-22 17:00:00,697.2,79.1,68.0,68.91,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1013.8,54.4,9.9,195.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5634,2020-08-22 18:00:00,692.7,80.1,70.1,71.61,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1013.7,54.4,9.9,167.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5635,2020-08-22 19:00:00,676.2,79.1,70.1,74.0,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1013.7,50.0,9.9,67.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5636,2020-08-22 20:00:00,666.6,77.0,70.1,79.25,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1014.0,0.0,9.9,20.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5637,2020-08-22 21:00:00,631.7,74.9,69.2,82.3,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1014.6,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5638,2020-08-22 22:00:00,582.8,73.1,66.8,80.66,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1014.9,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5639,2020-08-22 23:00:00,539.8,71.1,66.8,86.48,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1014.9,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5640,2020-08-23 00:00:00,510.2,70.1,66.8,89.47,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1015.0,0.0,8.7,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5641,2020-08-23 01:00:00,483.9,70.1,66.8,89.47,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1015.1,0.0,8.1,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5642,2020-08-23 02:00:00,469.5,70.1,65.9,86.73,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1015.1,0.0,8.7,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5643,2020-08-23 03:00:00,457.6,69.2,65.9,89.44,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1015.0,0.0,6.2,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5644,2020-08-23 04:00:00,452.4,68.0,65.0,90.26,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1015.3,0.0,6.2,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5645,2020-08-23 05:00:00,444.5,68.0,65.0,90.26,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1015.8,0.0,3.7,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5646,2020-08-23 06:00:00,435.5,66.8,65.0,93.95,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1016.0,0.0,5.0,23.3,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5647,2020-08-23 07:00:00,463.5,68.0,65.0,90.26,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1016.6,0.0,5.0,42.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5648,2020-08-23 08:00:00,499.3,72.0,68.0,87.31,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.2,0.0,3.7,170.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5649,2020-08-23 09:00:00,557.2,75.8,69.2,79.87,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.3,0.0,9.9,325.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5650,2020-08-23 10:00:00,612.2,79.1,68.0,68.91,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.7,27.3,9.9,594.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5651,2020-08-23 11:00:00,662.1,82.1,68.0,62.36,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1017.9,27.3,9.9,797.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5652,2020-08-23 12:00:00,706.9,84.8,66.8,54.92,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1017.7,50.0,9.9,584.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5653,2020-08-23 13:00:00,733.8,84.8,64.1,50.0,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1017.0,68.1,9.9,890.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5654,2020-08-23 14:00:00,752.6,87.2,64.1,46.4,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1016.6,0.0,9.9,937.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5655,2020-08-23 15:00:00,776.8,90.0,64.1,42.47,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.2,50.0,9.9,762.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5656,2020-08-23 16:00:00,780.5,89.1,63.0,41.95,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1015.9,50.0,9.9,554.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5657,2020-08-23 17:00:00,786.0,88.1,62.1,41.94,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.0,27.3,9.9,78.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5658,2020-08-23 18:00:00,762.5,86.0,64.1,48.17,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.0,0.0,9.9,87.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5659,2020-08-23 19:00:00,724.5,83.9,64.1,51.46,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1016.0,0.0,9.9,29.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5660,2020-08-23 20:00:00,711.1,79.1,65.0,62.2,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1016.2,0.0,9.9,11.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5661,2020-08-23 21:00:00,653.5,75.8,66.8,73.69,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1016.8,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5662,2020-08-23 22:00:00,603.6,74.0,65.9,75.86,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.1,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5663,2020-08-23 23:00:00,545.8,72.0,65.9,81.31,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.3,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5664,2020-08-24 00:00:00,527.6,72.0,65.9,81.31,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.4,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5665,2020-08-24 01:00:00,501.8,71.1,65.0,81.25,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.4,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5666,2020-08-24 02:00:00,487.5,70.1,65.0,84.06,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.4,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5667,2020-08-24 03:00:00,480.3,70.1,65.0,84.06,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.5,88.9,9.9,0.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5668,2020-08-24 04:00:00,491.1,69.2,65.0,86.68,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.5,27.3,8.7,0.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5669,2020-08-24 05:00:00,515.1,70.1,65.9,86.73,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.7,0.0,8.7,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5670,2020-08-24 06:00:00,560.2,69.2,65.0,86.68,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.2,50.0,9.9,22.3,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5671,2020-08-24 07:00:00,589.4,70.1,65.9,86.73,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1019.0,50.0,8.7,40.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5672,2020-08-24 08:00:00,648.5,74.9,68.0,79.04,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1019.4,27.3,9.9,178.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5673,2020-08-24 09:00:00,698.7,80.1,66.8,64.07,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1019.6,0.0,9.9,322.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5674,2020-08-24 10:00:00,758.6,83.0,69.2,63.07,0.0,0.0,0.0,0.0,15.410435503940272,8.1,1019.6,0.0,9.9,583.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5675,2020-08-24 11:00:00,807.9,86.0,65.9,51.29,0.0,0.0,0.0,0.0,15.410435503940272,9.2,1019.5,0.0,9.9,745.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5676,2020-08-24 12:00:00,856.8,87.2,68.0,53.05,0.0,0.0,0.0,0.0,15.410435503940272,10.3,1019.2,0.0,9.9,856.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5677,2020-08-24 13:00:00,892.9,89.1,69.2,52.02,0.0,0.0,0.0,0.0,15.410435503940272,6.9,1018.8,0.0,9.9,897.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5678,2020-08-24 14:00:00,921.0,88.1,66.8,49.53,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1018.4,36.3,9.9,861.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5679,2020-08-24 15:00:00,936.6,90.0,68.0,48.56,0.0,0.0,0.0,0.0,15.410435503940272,9.2,1017.7,27.3,9.9,752.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5680,2020-08-24 16:00:00,930.6,90.0,69.2,50.56,0.0,0.0,0.0,0.0,15.410435503940272,8.1,1017.2,68.1,9.9,535.0,13.10842019211118,0,0,0,0,0,0,0,0,1,0,0
5681,2020-08-24 17:00:00,923.1,90.0,69.2,50.56,0.0,0.0,0.0,0.0,15.410435503940272,8.1,1016.9,0.0,9.9,115.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5682,2020-08-24 18:00:00,887.6,89.1,68.0,49.95,0.0,0.0,0.0,0.0,15.410435503940272,5.8,1016.8,0.0,9.9,72.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5683,2020-08-24 19:00:00,856.3,86.0,68.0,55.08,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1016.7,0.0,9.9,30.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5684,2020-08-24 20:00:00,825.6,80.1,70.1,71.61,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.2,0.0,9.9,8.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5685,2020-08-24 21:00:00,773.9,79.1,70.1,74.0,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.5,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5686,2020-08-24 22:00:00,707.1,77.0,70.1,79.25,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.7,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5687,2020-08-24 23:00:00,651.7,74.9,69.2,82.3,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.9,0.0,9.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5688,2020-08-25 00:00:00,616.8,74.9,70.1,84.87,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.2,0.0,8.7,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5689,2020-08-25 01:00:00,581.9,74.0,70.1,87.47,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.1,0.0,8.1,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5690,2020-08-25 02:00:00,564.4,72.0,69.2,90.92,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.9,0.0,6.2,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5691,2020-08-25 03:00:00,548.9,72.0,69.2,90.92,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.9,0.0,6.8,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5692,2020-08-25 04:00:00,548.5,72.0,69.2,90.92,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1017.8,0.0,1.9,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5693,2020-08-25 05:00:00,562.3,71.1,68.0,90.02,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.1,0.0,0.6,0.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5694,2020-08-25 06:00:00,593.9,70.1,66.8,89.47,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.5,0.0,6.2,29.1,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5695,2020-08-25 07:00:00,629.0,70.1,66.8,89.47,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1019.1,0.0,3.1,34.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5696,2020-08-25 08:00:00,676.7,75.8,70.1,82.36,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1019.3,0.0,6.2,146.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5697,2020-08-25 09:00:00,735.5,79.1,70.1,74.0,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1019.3,0.0,8.7,307.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5698,2020-08-25 10:00:00,787.1,83.9,72.0,67.39,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1019.1,0.0,9.9,551.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5699,2020-08-25 11:00:00,843.3,86.0,68.0,55.08,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.8,0.0,9.9,714.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5700,2020-08-25 12:00:00,881.0,90.0,69.2,50.56,0.0,0.0,0.0,0.0,15.410435503940272,3.4,1018.6,0.0,9.9,796.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5701,2020-08-25 13:00:00,920.4,89.1,69.2,52.02,0.0,0.0,0.0,0.0,15.410435503940272,0.0,1018.1,0.0,9.9,836.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
5702,2020-08-25 14:00:00,937.1,91.1,70.1,50.28,0.0,0.0,0.0,0.0,15.410435503940272,4.7,1017.8,0.0,9.9,761.0,13.10842019211118,0,0,0,0,1,0,0,0,0,0,0
